battery_id,test_cycle,nominal_voltage_V,internal_resistance_mOhm,capacity_mAh,SOH_percent,temperature_delivery_C,self_discharge_rate_percent_per_month,qc_status
BAT_0103,23,3.701,26.69,2396.61,99.95,19.91,1.78,PASS
BAT_0103,24,3.764,23.99,2376.81,99.97,17.95,1.23,PASS
BAT_0103,25,3.701,29.09,2511.19,99.34,25.21,1.1,PASS
BAT_0103,26,3.736,20.13,2441.13,99.11,30.81,1.64,PASS
BAT_0103,27,3.692,27.69,2471.2,99.99,27.06,1.16,PASS
BAT_0103,28,3.748,20.52,2468.56,97.26,19.44,1.65,PASS
BAT_0103,29,3.712,20.18,2444.84,98.27,34.25,1.84,PASS
BAT_0103,30,3.756,29.36,2377.97,98.28,21.57,0.95,PASS
BAT_0103,31,3.751,25.58,2544.88,99.5,29.71,0.84,PASS
BAT_0103,32,3.639,22.38,2381.44,97.09,20.19,1.25,PASS
BAT_0103,33,3.644,24.78,2439.67,98.42,20.14,1.58,PASS
BAT_0103,34,3.691,28.4,2422.91,99.97,33.83,0.84,PASS
BAT_0103,35,3.707,24.45,2520.71,97.11,15.74,1.31,PASS
BAT_0103,36,3.724,22.91,2508.2,97.43,25.83,1.16,PASS
BAT_0103,37,3.647,29.57,2490.68,97.94,26.97,2.0,PASS
BAT_0103,38,3.629,33.73,2314.3,95.39,44.85,2.07,WARNING
BAT_0103,39,3.757,22.7,2487.04,97.07,24.13,1.79,PASS
BAT_0103,40,3.705,20.52,2498.65,98.58,23.37,1.84,PASS
BAT_0103,41,3.618,32.79,2311.45,94.02,41.61,2.51,WARNING
BAT_0103,42,3.581,37.8,1937.57,71.43,6.04,4.58,FAIL
BAT_0103,43,3.6,32.16,2308.81,96.37,41.37,2.84,WARNING
BAT_0103,44,3.601,34.64,2341.63,96.92,42.63,2.34,WARNING
BAT_0103,45,3.731,29.66,2438.28,97.79,20.15,1.87,PASS
BAT_0103,46,3.642,29.41,2479.08,99.87,27.34,0.93,PASS
BAT_0103,47,3.693,26.89,2434.66,97.75,31.65,1.55,PASS
BAT_0103,48,3.753,22.02,2380.4,98.1,23.99,1.0,PASS
BAT_0103,49,3.728,28.27,2508.9,98.02,18.56,0.87,PASS
BAT_0103,50,3.686,23.06,2399.61,99.24,22.65,1.89,PASS
BAT_0104,1,3.748,25.18,2526.9,99.2,31.92,0.89,PASS
BAT_0104,2,3.601,34.03,2373.26,96.65,43.5,2.58,WARNING
BAT_0104,3,3.709,20.25,2453.9,99.12,33.05,1.89,PASS
BAT_0104,4,3.668,24.48,2536.65,99.43,24.05,0.92,PASS
BAT_0104,5,3.67,21.78,2458.81,98.97,25.26,1.98,PASS
BAT_0104,6,3.671,24.49,2410.84,98.8,31.28,0.82,PASS
BAT_0104,7,3.823,46.1,2073.9,91.81,0.03,3.33,FAIL
BAT_0104,8,3.767,20.79,2524.43,99.0,26.97,1.87,PASS
BAT_0104,9,3.69,29.13,2526.38,98.85,23.79,1.8,PASS
BAT_0104,10,3.676,25.06,2500.54,97.64,21.92,1.71,PASS
BAT_0104,11,3.657,20.99,2490.81,98.3,19.89,1.38,PASS
BAT_0104,12,3.606,34.18,2305.42,96.3,40.91,2.79,WARNING
BAT_0104,13,3.642,26.99,2471.19,98.75,21.48,1.08,PASS
BAT_0104,14,3.635,22.27,2466.86,99.15,20.35,1.57,PASS
BAT_0104,15,3.687,29.22,2544.09,98.84,33.67,0.97,PASS
BAT_0104,16,3.74,28.63,2492.46,99.1,32.78,1.07,PASS
BAT_0104,17,3.715,28.63,2439.05,97.04,24.19,0.82,PASS
BAT_0104,18,3.71,20.59,2540.63,99.01,29.29,0.98,PASS
BAT_0104,19,3.718,23.1,2502.2,99.11,33.45,1.41,PASS
BAT_0104,20,3.609,31.48,2342.74,94.84,44.76,2.65,WARNING
BAT_0104,21,3.702,20.01,2471.17,97.39,29.47,1.3,PASS
BAT_0104,22,3.607,30.64,2368.48,96.96,40.45,2.18,WARNING
BAT_0104,23,3.668,20.29,2480.81,97.86,31.58,1.7,PASS
BAT_0104,24,3.635,28.72,2398.0,98.1,31.95,1.46,PASS
BAT_0104,25,3.718,20.62,2380.71,99.7,26.63,1.81,PASS
BAT_0104,26,3.77,26.54,2549.22,97.11,23.38,1.69,PASS
BAT_0104,27,3.643,29.82,2406.51,98.84,33.04,1.99,PASS
BAT_0104,28,3.751,25.3,2506.28,98.2,27.45,1.03,PASS
BAT_0104,29,3.618,33.12,2354.87,96.05,42.54,2.38,WARNING
BAT_0104,30,3.667,26.8,2491.2,99.88,22.41,1.07,PASS
BAT_0104,31,3.845,47.43,2188.66,76.97,47.53,4.28,FAIL
BAT_0104,32,3.716,24.46,2457.48,97.27,24.79,1.07,PASS
BAT_0104,33,3.712,22.43,2408.21,99.17,19.47,1.14,PASS
BAT_0104,34,3.738,28.25,2450.85,97.26,23.62,1.83,PASS
BAT_0104,35,3.629,32.1,2330.5,96.49,37.79,2.08,WARNING
BAT_0104,36,3.602,34.21,2373.65,93.63,40.05,2.96,WARNING
BAT_0104,37,3.62,30.62,2347.88,93.17,44.03,2.64,WARNING
BAT_0104,38,3.672,26.05,2480.71,97.44,23.4,1.72,PASS
BAT_0104,39,3.937,43.26,2210.65,85.8,5.71,5.93,FAIL
BAT_0104,40,3.703,29.4,2508.66,98.27,34.79,1.54,PASS
BAT_0104,41,3.627,33.15,2352.76,96.87,39.47,2.47,WARNING
BAT_0104,42,3.712,26.4,2421.84,99.82,17.76,1.48,PASS
BAT_0104,43,3.683,20.67,2472.74,99.68,27.38,1.71,PASS
BAT_0104,44,3.577,50.65,1910.66,76.16,7.68,5.77,FAIL
BAT_0104,45,3.704,27.35,2491.52,97.52,26.73,1.4,PASS
BAT_0104,46,3.757,22.42,2522.26,98.96,17.33,1.68,PASS
BAT_0104,47,3.604,32.48,2345.44,96.75,43.67,2.77,WARNING
BAT_0104,48,3.688,21.83,2376.37,99.75,24.75,0.89,PASS
BAT_0104,49,3.888,50.11,1861.82,72.72,56.71,3.81,FAIL
BAT_0104,50,3.761,27.45,2443.7,97.01,20.61,1.65,PASS
BAT_0105,1,3.726,27.67,2459.98,99.5,28.79,1.61,PASS
BAT_0105,2,3.762,27.58,2547.15,98.17,18.26,1.14,PASS
BAT_0105,3,3.73,23.41,2398.94,99.04,28.11,0.89,PASS
BAT_0105,4,3.764,21.39,2492.68,99.97,33.4,1.11,PASS
BAT_0105,5,3.611,31.99,2316.13,93.2,38.33,2.47,WARNING
BAT_0105,6,3.636,23.78,2493.4,98.76,26.15,1.22,PASS
BAT_0105,7,3.672,29.84,2470.4,99.44,21.29,0.86,PASS
BAT_0105,8,3.706,23.39,2424.09,99.87,24.11,1.08,PASS
BAT_0105,9,3.752,29.09,2386.87,99.48,32.63,0.97,PASS
BAT_0105,10,3.753,29.24,2540.92,99.13,20.13,0.86,PASS
BAT_0105,11,3.604,33.75,2333.63,94.72,35.93,2.69,WARNING
BAT_0105,12,3.659,20.4,2391.84,99.77,20.1,1.46,PASS
BAT_0105,13,3.751,27.39,2439.85,98.29,32.8,1.66,PASS
BAT_0105,14,3.629,32.31,2336.6,94.71,39.75,2.1,WARNING
BAT_0105,15,3.66,24.74,2479.32,97.48,33.0,1.33,PASS
BAT_0105,16,3.736,29.2,2450.04,98.33,23.09,0.84,PASS
BAT_0105,17,3.653,20.09,2414.03,99.39,20.21,1.85,PASS
BAT_0105,18,3.707,27.97,2525.65,99.68,15.06,1.42,PASS
BAT_0105,19,3.638,29.83,2483.6,98.33,23.34,1.96,PASS
BAT_0105,20,3.68,28.75,2485.77,97.64,33.25,1.65,PASS
BAT_0105,21,3.613,30.58,2350.12,94.54,37.4,2.66,WARNING
BAT_0105,22,3.614,30.17,2360.27,94.24,37.9,2.5,WARNING
BAT_0105,23,3.48,45.49,2277.77,86.81,5.7,5.23,FAIL
BAT_0105,24,3.624,31.26,2323.34,96.24,40.86,2.31,WARNING
BAT_0105,25,3.73,28.67,2503.66,99.63,32.28,1.05,PASS
BAT_0105,26,3.606,33.46,2321.17,94.23,44.93,2.55,WARNING
BAT_0105,27,3.75,24.4,2405.39,99.14,27.5,1.97,PASS
BAT_0105,28,3.722,20.48,2433.27,97.52,22.6,1.23,PASS
BAT_0105,29,3.963,38.2,2076.69,87.65,2.27,4.56,FAIL
BAT_0105,30,3.645,23.68,2393.1,98.05,31.8,1.56,PASS
BAT_0105,31,3.758,21.25,2410.21,97.06,29.29,0.85,PASS
BAT_0105,32,3.615,30.13,2312.19,94.45,38.22,2.91,WARNING
BAT_0105,33,3.765,21.87,2383.41,97.51,15.14,1.02,PASS
BAT_0105,34,3.669,26.15,2381.78,97.16,20.92,1.06,PASS
BAT_0105,35,3.712,21.25,2515.04,99.33,32.88,1.62,PASS
BAT_0105,36,3.675,25.8,2538.18,97.15,32.25,1.43,PASS
BAT_0105,37,3.717,26.66,2467.15,97.18,30.73,1.66,PASS
BAT_0105,38,3.675,25.87,2499.6,97.5,15.04,1.65,PASS
BAT_0105,39,3.74,27.41,2548.95,97.45,25.55,1.93,PASS
BAT_0105,40,3.663,25.71,2478.63,99.74,31.41,1.34,PASS
BAT_0105,41,3.601,33.56,2365.42,93.27,35.83,2.15,WARNING
BAT_0105,42,3.651,22.65,2410.51,99.59,18.76,0.82,PASS
BAT_0105,43,3.921,52.9,2179.12,81.4,0.27,4.26,FAIL
BAT_0105,44,3.733,28.15,2463.93,99.94,31.22,1.79,PASS
BAT_0105,45,3.706,29.46,2413.09,98.79,16.68,1.38,PASS
BAT_0105,46,3.744,26.78,2532.9,98.39,33.61,1.92,PASS
BAT_0105,47,3.549,51.43,2266.42,72.97,7.61,3.96,FAIL
BAT_0105,48,3.63,34.14,2328.37,95.03,39.92,2.48,WARNING
BAT_0105,49,3.862,38.51,1901.33,87.86,58.62,4.53,FAIL
BAT_0105,50,3.634,28.26,2470.47,98.56,18.99,1.1,PASS
BAT_0106,1,3.683,27.57,2509.85,97.07,29.02,1.59,PASS
BAT_0106,2,3.639,24.93,2412.67,99.41,33.97,0.9,PASS
BAT_0106,3,3.642,25.28,2532.2,100.0,31.38,0.87,PASS
BAT_0106,4,3.723,28.79,2487.19,97.08,25.25,1.72,PASS
BAT_0106,5,3.647,26.71,2469.48,98.02,34.37,0.82,PASS
BAT_0106,6,3.673,22.17,2420.16,99.88,23.67,1.89,PASS
BAT_0106,7,3.769,22.2,2436.14,97.98,29.66,0.94,PASS
BAT_0106,8,3.656,22.93,2406.34,98.43,15.17,1.72,PASS
BAT_0106,9,3.649,23.97,2431.16,97.94,16.49,0.82,PASS
BAT_0106,10,3.757,27.57,2510.25,98.9,17.66,1.38,PASS
BAT_0106,11,3.764,21.38,2517.3,98.44,31.88,1.53,PASS
BAT_0106,12,3.671,21.58,2467.09,99.2,19.04,0.99,PASS
BAT_0106,13,3.623,34.78,2305.71,96.23,42.05,2.14,WARNING
BAT_0106,14,3.646,23.66,2406.9,97.64,24.35,1.55,PASS
BAT_0106,15,3.629,32.74,2366.23,94.38,38.97,2.1,WARNING
BAT_0106,16,3.439,36.11,1804.96,88.74,54.12,4.93,FAIL
BAT_0106,17,3.606,31.55,2346.13,95.67,36.4,2.75,WARNING
BAT_0106,18,3.752,25.13,2467.29,99.31,34.76,1.21,PASS
BAT_0106,19,3.739,23.76,2484.84,99.42,20.15,1.77,PASS
BAT_0106,20,3.425,49.39,2165.09,76.58,53.93,5.84,FAIL
BAT_0106,21,3.864,43.41,2220.96,78.79,46.87,5.94,FAIL
BAT_0106,22,3.694,23.33,2471.01,98.97,30.88,1.79,PASS
BAT_0106,23,3.755,23.53,2506.75,97.26,16.35,1.46,PASS
BAT_0106,24,3.698,22.93,2377.92,98.07,16.29,1.66,PASS
BAT_0106,25,3.756,25.63,2403.93,97.18,25.75,1.01,PASS
BAT_0106,26,3.658,24.63,2377.25,97.25,15.26,1.53,PASS
BAT_0106,27,3.601,34.68,2366.31,94.4,37.6,2.58,WARNING
BAT_0106,28,3.611,34.1,2344.29,95.48,35.41,2.1,WARNING
BAT_0106,29,3.622,31.53,2304.97,96.93,38.65,2.17,WARNING
BAT_0106,30,3.677,27.89,2463.15,99.81,31.17,1.09,PASS
BAT_0106,31,3.755,27.19,2393.25,98.45,32.08,0.89,PASS
BAT_0106,32,3.672,23.47,2511.15,97.02,32.24,1.72,PASS
BAT_0106,33,3.626,33.45,2304.89,96.49,43.65,2.96,WARNING
BAT_0106,34,3.616,34.09,2342.3,93.16,38.6,2.54,WARNING
BAT_0106,35,3.726,23.44,2475.49,98.28,19.68,0.91,PASS
BAT_0106,36,3.623,32.42,2328.56,96.33,44.0,2.67,WARNING
BAT_0106,37,3.722,22.98,2425.1,99.07,26.5,0.94,PASS
BAT_0106,38,3.747,21.01,2490.73,98.73,30.3,1.26,PASS
BAT_0106,39,3.63,30.14,2320.88,93.36,40.53,2.72,WARNING
BAT_0106,40,3.643,29.13,2396.52,97.59,34.16,1.19,PASS
BAT_0106,41,3.749,29.34,2391.68,99.33,17.07,0.86,PASS
BAT_0106,42,3.661,22.55,2458.95,98.02,27.11,1.28,PASS
BAT_0106,43,3.466,40.27,1916.81,71.23,54.96,3.59,FAIL
BAT_0106,44,3.826,43.07,2238.38,90.88,1.61,3.29,FAIL
BAT_0106,45,3.666,27.13,2428.21,98.65,21.54,1.48,PASS
BAT_0106,46,3.645,21.13,2519.93,99.78,18.79,0.89,PASS
BAT_0106,47,3.693,24.17,2514.64,99.05,19.34,1.73,PASS
BAT_0106,48,3.72,27.28,2391.65,99.86,20.25,1.3,PASS
BAT_0106,49,3.68,23.97,2438.47,98.43,24.87,0.87,PASS
BAT_0106,50,3.729,27.51,2410.8,98.23,15.01,1.72,PASS
BAT_0107,1,3.601,31.41,2346.21,94.37,36.09,2.38,WARNING
BAT_0107,2,3.756,22.58,2465.04,99.69,23.88,1.29,PASS
BAT_0107,3,3.731,28.16,2534.37,99.27,30.44,1.43,PASS
BAT_0107,4,3.768,25.09,2409.54,97.4,33.66,1.84,PASS
BAT_0107,5,3.763,22.73,2512.99,97.88,30.67,1.31,PASS
BAT_0107,6,3.693,29.46,2523.98,99.07,29.71,1.98,PASS
BAT_0107,7,3.602,30.51,2342.67,96.4,35.99,2.85,WARNING
BAT_0107,8,3.713,25.67,2408.69,99.2,23.06,1.11,PASS
BAT_0107,9,3.638,29.6,2438.91,98.82,22.62,1.23,PASS
BAT_0107,10,3.74,26.06,2392.78,98.03,27.8,0.84,PASS
BAT_0107,11,3.669,29.26,2427.51,98.18,23.54,1.4,PASS
BAT_0107,12,3.717,20.06,2524.59,99.74,21.63,1.35,PASS
BAT_0107,13,3.613,30.18,2322.1,94.61,40.2,2.54,WARNING
BAT_0107,14,3.736,20.04,2494.34,97.25,21.95,1.78,PASS
BAT_0107,15,3.305,48.26,1975.0,70.73,7.33,5.72,FAIL
BAT_0107,16,3.678,21.25,2494.01,98.58,23.03,0.86,PASS
BAT_0107,17,3.714,22.21,2439.37,98.07,30.98,1.32,PASS
BAT_0107,18,3.718,21.0,2378.05,97.46,33.82,1.39,PASS
BAT_0107,19,3.725,24.83,2531.0,97.02,31.7,1.37,PASS
BAT_0107,20,3.639,23.22,2425.03,97.47,19.96,1.16,PASS
BAT_0107,21,3.697,21.96,2457.57,97.03,27.27,1.46,PASS
BAT_0107,22,3.705,23.16,2548.35,98.73,17.53,1.77,PASS
BAT_0107,23,3.602,31.55,2333.2,96.68,36.01,2.81,WARNING
BAT_0107,24,3.744,23.17,2537.7,97.0,28.81,1.32,PASS
BAT_0107,25,3.605,30.53,2349.15,95.17,36.05,2.64,WARNING
BAT_0107,26,3.669,24.5,2540.21,97.4,21.71,1.16,PASS
BAT_0107,27,3.805,40.17,1991.98,70.57,47.57,3.23,FAIL
BAT_0107,28,3.767,27.76,2522.55,97.52,16.43,1.04,PASS
BAT_0107,29,3.732,28.51,2410.4,97.55,15.2,1.53,PASS
BAT_0107,30,3.686,24.33,2417.09,98.43,33.3,1.7,PASS
BAT_0107,31,3.613,34.05,2309.22,93.86,35.34,2.28,WARNING
BAT_0107,32,3.603,32.85,2355.2,93.93,38.18,2.73,WARNING
BAT_0107,33,3.653,26.14,2376.81,98.49,23.71,1.55,PASS
BAT_0107,34,3.306,53.42,1937.02,73.9,51.29,4.96,FAIL
BAT_0107,35,3.994,37.68,2176.18,81.38,47.34,4.18,FAIL
BAT_0107,36,3.74,25.82,2533.52,97.38,32.77,1.22,PASS
BAT_0107,37,3.747,25.13,2469.83,98.49,28.43,1.67,PASS
BAT_0107,38,3.601,34.98,2300.75,95.19,44.53,2.96,WARNING
BAT_0107,39,3.612,32.32,2307.29,96.14,38.06,2.15,WARNING
BAT_0107,40,3.681,26.48,2503.95,99.24,27.49,1.98,PASS
BAT_0107,41,3.707,25.31,2548.49,99.23,21.09,0.94,PASS
BAT_0107,42,3.767,21.49,2541.72,98.59,24.64,1.64,PASS
BAT_0107,43,3.761,22.52,2528.94,99.2,20.81,1.16,PASS
BAT_0107,44,3.604,32.66,2321.59,95.22,40.85,2.75,WARNING
BAT_0107,45,3.452,45.58,1916.55,76.0,4.34,3.59,FAIL
BAT_0107,46,3.718,23.67,2512.33,98.77,23.52,1.13,PASS
BAT_0107,47,3.7,27.94,2480.79,97.59,16.88,1.13,PASS
BAT_0107,48,3.762,20.67,2409.54,98.46,27.1,0.83,PASS
BAT_0107,49,3.649,20.51,2467.56,98.51,21.87,1.89,PASS
BAT_0107,50,3.636,23.8,2490.62,99.04,22.22,1.81,PASS
BAT_0108,1,3.664,27.9,2548.13,97.06,28.32,1.72,PASS
BAT_0108,2,3.638,25.03,2476.36,99.95,21.8,0.8,PASS
BAT_0108,3,3.606,33.66,2351.84,93.87,39.35,2.18,WARNING
BAT_0108,4,3.64,29.33,2486.62,98.51,24.93,1.6,PASS
BAT_0108,5,3.68,22.78,2460.63,97.14,17.65,0.83,PASS
BAT_0108,6,3.628,30.75,2372.57,94.47,39.09,2.67,WARNING
BAT_0108,7,3.627,34.95,2328.83,96.85,43.22,2.44,WARNING
BAT_0108,8,3.622,30.08,2362.11,93.98,44.97,2.92,WARNING
BAT_0108,9,3.638,27.34,2444.39,99.96,19.23,1.95,PASS
BAT_0108,10,3.685,28.97,2467.4,99.86,25.91,1.52,PASS
BAT_0108,11,3.663,24.44,2506.59,97.22,32.53,1.13,PASS
BAT_0108,12,3.681,27.36,2437.27,98.9,25.11,1.1,PASS
BAT_0108,13,3.981,42.3,1969.44,91.98,57.43,3.45,FAIL
BAT_0108,14,3.708,25.51,2394.12,98.48,22.33,1.8,PASS
BAT_0108,15,3.631,27.95,2521.09,97.79,28.81,1.1,PASS
BAT_0108,16,3.71,23.27,2543.45,99.12,25.93,1.64,PASS
BAT_0108,17,3.642,21.98,2440.25,98.71,24.82,1.89,PASS
BAT_0108,18,3.635,26.49,2429.66,97.6,24.22,1.88,PASS
BAT_0108,19,3.606,31.21,2364.91,95.01,37.98,2.49,WARNING
BAT_0108,20,3.359,36.91,2160.71,75.06,59.02,5.42,FAIL
BAT_0108,21,3.622,32.37,2349.45,95.88,41.94,2.23,WARNING
BAT_0108,22,3.618,31.69,2335.49,95.09,36.37,2.08,WARNING
BAT_0108,23,3.749,22.25,2488.43,99.61,23.42,1.1,PASS
BAT_0108,24,3.601,33.6,2318.33,96.08,39.32,2.66,WARNING
BAT_0108,25,3.644,22.8,2544.33,98.36,29.32,1.81,PASS
BAT_0108,26,3.859,43.63,1909.61,73.45,59.58,4.45,FAIL
BAT_0108,27,3.749,23.44,2383.81,98.49,29.58,0.99,PASS
BAT_0108,28,3.676,24.2,2432.28,97.72,29.66,1.76,PASS
BAT_0108,29,3.74,26.21,2520.35,98.97,27.42,1.23,PASS
BAT_0108,30,3.647,24.56,2471.36,98.15,18.92,1.94,PASS
BAT_0108,31,3.721,28.28,2512.29,98.17,19.85,1.48,PASS
BAT_0108,32,3.755,23.12,2410.11,99.74,16.68,1.66,PASS
BAT_0108,33,3.633,23.56,2400.72,99.57,26.14,0.85,PASS
BAT_0108,34,3.649,29.66,2499.08,98.0,30.78,1.09,PASS
BAT_0108,35,3.7,26.58,2378.39,98.59,28.89,1.43,PASS
BAT_0108,36,3.73,29.33,2537.58,97.81,30.31,0.92,PASS
BAT_0108,37,3.691,28.16,2521.15,98.63,32.9,1.8,PASS
BAT_0108,38,3.687,24.15,2518.32,98.41,26.77,1.18,PASS
BAT_0108,39,3.622,30.17,2322.85,93.61,39.61,2.32,WARNING
BAT_0108,40,3.632,25.58,2389.35,98.79,31.76,1.51,PASS
BAT_0108,41,3.983,50.25,1862.15,85.61,52.61,5.38,FAIL
BAT_0108,42,3.699,27.25,2500.14,99.57,30.65,1.58,PASS
BAT_0108,43,3.617,34.73,2364.72,93.74,37.73,2.36,WARNING
BAT_0108,44,3.668,27.18,2460.78,99.84,28.38,1.68,PASS
BAT_0108,45,3.658,20.49,2445.11,99.74,17.83,1.55,PASS
BAT_0108,46,3.662,28.42,2417.33,97.36,27.97,1.61,PASS
BAT_0108,47,3.732,21.42,2442.06,98.93,17.34,1.21,PASS
BAT_0108,48,3.757,22.33,2531.71,97.02,27.92,1.99,PASS
BAT_0108,49,3.805,39.91,2053.31,78.67,53.81,3.87,FAIL
BAT_0108,50,3.762,20.6,2535.49,99.84,30.52,1.45,PASS
BAT_0109,1,3.666,22.42,2513.44,99.04,34.86,1.87,PASS
BAT_0109,2,3.634,22.91,2396.75,99.92,23.62,1.05,PASS
BAT_0109,3,3.647,23.04,2430.2,99.17,17.0,1.73,PASS
BAT_0109,4,3.611,33.68,2334.0,95.66,41.46,2.85,WARNING
BAT_0109,5,3.612,34.61,2325.06,94.83,44.28,2.11,WARNING
BAT_0109,6,3.65,28.7,2528.55,97.16,29.57,1.51,PASS
BAT_0109,7,3.605,31.65,2310.24,95.88,40.53,2.79,WARNING
BAT_0109,8,3.334,39.54,1836.54,73.35,0.37,3.55,FAIL
BAT_0109,9,3.727,28.89,2540.6,99.62,17.35,1.07,PASS
BAT_0109,10,3.634,29.69,2536.8,98.87,16.49,1.29,PASS
BAT_0109,11,3.636,25.11,2480.62,99.84,25.09,1.85,PASS
BAT_0109,12,3.754,27.7,2427.89,99.95,30.87,1.37,PASS
BAT_0109,13,3.681,29.99,2463.98,99.3,33.7,1.77,PASS
BAT_0109,14,3.637,27.9,2432.83,99.2,27.99,1.65,PASS
BAT_0109,15,3.726,22.52,2459.33,98.15,22.25,0.99,PASS
BAT_0109,16,3.609,31.09,2348.88,95.1,43.93,2.38,WARNING
BAT_0109,17,3.705,24.02,2495.54,98.5,34.36,1.33,PASS
BAT_0109,18,3.694,28.0,2488.66,97.56,26.58,1.64,PASS
BAT_0109,19,3.627,31.41,2337.14,94.63,40.56,2.42,WARNING
BAT_0109,20,3.612,30.14,2326.96,96.26,43.03,2.9,WARNING
BAT_0109,21,3.663,26.87,2549.05,99.05,22.0,1.06,PASS
BAT_0109,22,3.698,28.13,2500.84,97.98,21.98,1.56,PASS
BAT_0109,23,3.761,27.45,2510.83,98.45,22.41,1.01,PASS
BAT_0109,24,3.417,42.45,1947.0,84.97,6.28,3.46,FAIL
BAT_0109,25,3.709,20.55,2508.81,99.95,17.89,0.96,PASS
BAT_0109,26,3.75,27.34,2535.08,98.68,19.83,1.26,PASS
BAT_0109,27,3.743,27.75,2453.62,98.48,32.23,0.92,PASS
BAT_0109,28,3.62,34.84,2309.02,95.78,40.58,2.14,WARNING
BAT_0109,29,3.762,25.58,2410.9,99.12,24.46,0.93,PASS
BAT_0109,30,3.767,23.92,2528.04,97.1,20.7,1.29,PASS
BAT_0109,31,3.613,32.09,2326.99,96.73,40.36,2.11,WARNING
BAT_0109,32,3.62,34.2,2358.14,96.83,41.62,2.95,WARNING
BAT_0109,33,3.728,27.72,2388.14,97.59,29.89,1.73,PASS
BAT_0109,34,3.646,26.99,2447.64,97.99,30.95,1.7,PASS
BAT_0109,35,3.651,28.81,2391.52,98.65,27.29,1.02,PASS
BAT_0109,36,3.886,44.79,2212.42,88.42,51.17,5.32,FAIL
BAT_0109,37,3.65,22.12,2430.9,97.62,18.09,1.57,PASS
BAT_0109,38,3.673,24.42,2524.71,98.04,27.74,1.7,PASS
BAT_0109,39,3.699,22.76,2450.54,98.61,15.12,1.31,PASS
BAT_0109,40,3.699,26.53,2399.94,98.7,20.3,1.64,PASS
BAT_0109,41,3.748,22.61,2480.29,97.96,20.1,1.15,PASS
BAT_0109,42,3.741,26.34,2465.16,99.53,31.87,1.54,PASS
BAT_0109,43,3.623,30.14,2373.31,93.83,42.01,2.59,WARNING
BAT_0109,44,3.654,29.87,2388.63,97.53,16.63,1.94,PASS
BAT_0109,45,3.683,20.2,2541.51,99.82,33.54,1.42,PASS
BAT_0109,46,3.994,36.88,1845.74,73.93,5.66,4.91,FAIL
BAT_0109,47,3.444,38.23,1960.04,85.05,52.04,4.79,FAIL
BAT_0109,48,3.634,28.67,2381.01,99.95,18.81,1.93,PASS
BAT_0109,49,3.693,20.28,2529.09,98.53,33.38,1.73,PASS
BAT_0109,50,3.706,22.71,2440.64,97.31,28.8,0.81,PASS
BAT_0110,1,3.73,21.49,2490.04,99.35,26.88,1.56,PASS
BAT_0110,2,3.625,34.42,2336.79,95.79,43.53,2.17,WARNING
BAT_0110,3,3.749,20.03,2517.37,99.76,31.26,1.26,PASS
BAT_0110,4,3.765,24.37,2523.42,99.35,21.54,1.6,PASS
BAT_0110,5,3.608,31.53,2360.68,94.49,37.09,2.18,WARNING
BAT_0110,6,3.625,31.8,2320.54,94.27,43.36,2.97,WARNING
BAT_0110,7,3.72,22.1,2440.18,99.6,21.5,1.4,PASS
BAT_0110,8,3.744,20.6,2388.17,98.46,29.28,1.23,PASS
BAT_0110,9,3.763,28.84,2449.26,97.11,33.85,1.63,PASS
BAT_0110,10,3.812,44.0,1897.02,83.21,5.33,3.13,FAIL
BAT_0110,11,3.626,31.37,2362.22,93.23,36.02,2.97,WARNING
BAT_0110,12,3.708,27.23,2471.72,99.94,29.32,1.13,PASS
BAT_0110,13,3.601,32.04,2310.72,95.76,35.82,2.22,WARNING
BAT_0110,14,3.77,21.76,2487.48,97.51,15.03,0.98,PASS
BAT_0110,15,3.762,29.26,2406.35,97.86,30.46,0.83,PASS
BAT_0110,16,3.753,24.42,2544.07,98.44,20.32,1.03,PASS
BAT_0110,17,3.692,23.3,2473.82,98.48,33.97,1.98,PASS
BAT_0110,18,3.628,34.02,2326.62,93.66,36.46,2.94,WARNING
BAT_0110,19,3.765,22.91,2460.67,99.51,28.89,0.86,PASS
BAT_0110,20,3.728,23.19,2522.67,97.68,29.12,1.18,PASS
BAT_0110,21,3.495,47.37,1927.34,90.56,0.36,5.15,FAIL
BAT_0110,22,3.64,23.34,2490.27,99.17,32.49,1.43,PASS
BAT_0110,23,3.693,27.34,2405.37,98.08,34.89,0.85,PASS
BAT_0110,24,3.758,25.35,2423.26,98.01,32.37,1.02,PASS
BAT_0110,25,3.751,21.96,2530.31,99.58,26.6,1.28,PASS
BAT_0110,26,3.663,26.57,2459.28,98.99,25.37,1.05,PASS
BAT_0110,27,3.643,25.4,2466.69,98.96,32.5,1.1,PASS
BAT_0110,28,3.675,24.0,2378.22,98.25,16.74,1.58,PASS
BAT_0110,29,3.607,31.74,2311.72,96.13,35.16,2.97,WARNING
BAT_0110,30,3.701,24.64,2441.63,98.0,22.47,1.66,PASS
BAT_0110,31,3.383,46.66,2175.84,81.05,0.48,4.36,FAIL
BAT_0110,32,3.694,29.61,2539.18,98.39,34.33,1.22,PASS
BAT_0110,33,3.864,36.55,2108.06,81.03,59.31,3.53,FAIL
BAT_0110,34,3.713,20.63,2376.64,97.3,22.38,1.3,PASS
BAT_0110,35,3.859,36.95,1894.34,80.36,57.17,5.55,FAIL
