motor_id,test_cycle,rated_power_W,no_load_rpm,phase_winding_resistance_ohm,phase_imbalance_percent,torque_output_Nm,torque_ripple_percent,hall_sensor_voltage_V,hall_signal_integrity_percent,efficiency_percent,qc_status
MTR_0129,29,1495.1,3104.07,0.331,2.82,4.84,3.97,5.2,99.13,86.5,PASS
MTR_0129,30,1379.38,3364.75,0.381,4.22,4.01,5.56,5.31,96.86,84.0,WARNING
MTR_0129,31,1345.37,3371.8,0.382,4.79,3.97,6.85,5.28,96.66,84.9,WARNING
MTR_0129,32,964.19,3501.65,0.561,8.64,2.84,7.64,5.53,65.63,63.67,FAIL
MTR_0129,33,1590.65,3245.22,0.287,1.46,4.42,2.85,4.92,99.83,86.27,PASS
MTR_0129,34,1470.12,3063.07,0.3,0.6,5.1,2.45,4.94,99.72,86.68,PASS
MTR_0129,35,1567.11,3092.46,0.275,1.73,4.19,3.02,4.87,99.52,91.79,PASS
MTR_0129,36,1407.82,3245.06,0.296,0.78,5.02,1.44,5.13,99.94,89.78,PASS
MTR_0129,37,1382.16,3092.76,0.297,0.99,5.15,2.97,5.01,99.4,85.97,PASS
MTR_0129,38,1466.26,3177.3,0.333,3.3,4.44,3.98,4.82,98.74,91.19,PASS
MTR_0129,39,1508.32,3204.21,0.277,0.51,4.8,4.46,5.24,99.42,90.19,PASS
MTR_0129,40,1558.19,3157.69,0.297,1.05,5.14,4.99,5.1,98.09,86.86,PASS
MTR_0129,41,1414.22,3128.18,0.311,2.74,4.39,2.27,4.85,99.82,94.0,PASS
MTR_0129,42,1475.73,3300.62,0.341,1.33,4.59,1.93,4.8,99.57,90.77,PASS
MTR_0129,43,1441.36,3285.19,0.27,3.1,4.85,3.13,4.99,99.65,85.86,PASS
MTR_0129,44,1371.14,3375.93,0.39,3.91,3.97,5.37,4.69,93.39,82.63,WARNING
MTR_0129,45,1430.45,3175.55,0.337,2.88,5.17,1.56,5.05,99.74,93.34,PASS
MTR_0129,46,1057.39,3768.16,0.587,5.52,3.01,8.38,5.56,66.66,50.21,FAIL
MTR_0129,47,1518.39,3089.24,0.252,2.48,4.06,1.04,5.15,97.7,91.63,PASS
MTR_0129,48,1508.18,3152.6,0.261,1.06,4.65,1.94,5.2,99.15,94.95,PASS
MTR_0129,49,1345.83,3045.13,0.368,4.88,3.91,5.64,5.29,92.71,83.3,WARNING
MTR_0129,50,1596.91,3339.84,0.335,2.55,4.46,3.43,5.24,99.14,94.07,PASS
MTR_0130,1,1372.65,3025.35,0.371,3.79,3.95,5.82,5.3,94.56,82.0,WARNING
MTR_0130,2,1444.59,3187.32,0.289,2.81,4.49,3.87,4.8,99.08,87.73,PASS
MTR_0130,3,1493.99,3309.89,0.273,0.57,5.17,2.31,5.08,98.27,89.14,PASS
MTR_0130,4,1744.51,2558.06,0.528,6.47,3.19,12.14,6.16,83.58,65.26,FAIL
MTR_0130,5,1495.4,3119.49,0.309,2.03,4.69,1.58,5.06,99.37,87.13,PASS
MTR_0130,6,2031.07,2707.5,0.643,5.69,1.66,8.52,3.96,90.8,52.27,FAIL
MTR_0130,7,1323.54,3373.73,0.348,4.23,4.04,6.23,5.33,93.93,82.9,WARNING
MTR_0130,8,1410.31,3133.24,0.323,0.85,4.59,1.05,4.79,97.72,86.57,PASS
MTR_0130,9,1484.76,3256.36,0.285,1.06,5.2,1.38,5.09,98.03,86.45,PASS
MTR_0130,10,1458.1,3193.33,0.264,0.53,4.32,4.44,5.17,97.96,91.34,PASS
MTR_0130,11,1441.38,3324.43,0.255,1.71,4.42,2.3,5.03,97.7,89.98,PASS
MTR_0130,12,1411.14,3249.28,0.325,2.14,4.17,1.88,5.23,97.37,89.85,PASS
MTR_0130,13,1396.91,3306.74,0.262,1.56,4.38,2.89,5.23,97.62,94.53,PASS
MTR_0130,14,1537.48,3304.34,0.322,0.98,4.58,2.68,4.93,100.0,90.48,PASS
MTR_0130,15,1866.61,2517.22,0.478,11.58,2.36,14.45,5.97,52.46,49.4,FAIL
MTR_0130,16,1325.32,3017.26,0.39,4.31,4.01,6.21,4.69,95.29,83.1,WARNING
MTR_0130,17,1307.9,2255.14,0.42,5.83,1.96,9.34,5.77,64.12,60.76,FAIL
MTR_0130,18,1408.95,3326.88,0.302,2.38,5.0,3.66,5.03,99.8,85.72,PASS
MTR_0130,19,1396.52,3259.54,0.267,3.02,4.26,2.67,5.2,98.33,87.2,PASS
MTR_0130,20,1460.52,3177.08,0.307,2.48,4.93,2.49,4.93,97.83,86.83,PASS
MTR_0130,21,1398.32,3147.17,0.33,3.11,4.61,4.56,5.21,98.36,92.65,PASS
MTR_0130,22,1590.57,3302.18,0.303,1.49,4.52,1.95,5.05,97.36,88.48,PASS
MTR_0130,23,1423.81,3197.59,0.326,2.15,5.01,3.35,4.98,97.13,88.31,PASS
MTR_0130,24,1581.4,3216.45,0.309,1.01,5.19,1.46,4.78,98.35,87.47,PASS
MTR_0130,25,1369.7,3361.5,0.381,4.59,4.01,5.77,5.31,96.05,83.1,WARNING
MTR_0130,26,1514.39,3054.52,0.305,1.16,4.82,4.89,4.76,98.13,93.1,PASS
MTR_0130,27,1525.83,3080.79,0.288,1.09,4.69,2.88,5.15,98.57,91.43,PASS
MTR_0130,28,1349.56,3388.49,0.374,4.63,3.99,6.51,5.28,94.83,82.33,WARNING
MTR_0130,29,1494.45,3228.96,0.257,2.17,5.15,3.51,4.82,97.31,87.29,PASS
MTR_0130,30,1479.82,3309.53,0.333,2.23,4.56,3.71,5.04,98.31,88.35,PASS
MTR_0130,31,1502.9,3210.6,0.299,0.97,4.87,1.64,4.94,98.98,89.93,PASS
MTR_0130,32,1394.52,3284.76,0.303,1.05,5.13,2.75,4.99,97.84,88.2,PASS
MTR_0130,33,1921.43,3864.81,0.429,11.37,1.79,12.15,3.42,59.49,57.37,FAIL
MTR_0130,34,1359.24,3393.92,0.383,3.55,3.87,6.23,4.68,92.12,84.19,WARNING
MTR_0130,35,1455.99,3117.81,0.253,2.75,4.2,3.71,4.98,99.6,87.53,PASS
MTR_0130,36,1589.82,3133.12,0.28,0.66,4.09,4.99,4.91,97.77,85.42,PASS
MTR_0130,37,1353.86,3037.5,0.369,4.96,3.97,5.62,5.28,95.03,84.53,WARNING
MTR_0130,38,1361.26,3370.8,0.377,4.61,4.03,5.31,4.74,95.81,84.24,WARNING
MTR_0130,39,1471.28,3087.88,0.332,0.96,4.41,2.06,4.83,99.77,88.1,PASS
MTR_0130,40,1411.72,3065.66,0.313,2.78,4.45,4.74,4.81,97.54,91.7,PASS
MTR_0130,41,1571.56,3169.54,0.254,1.04,4.33,2.07,4.83,98.17,90.67,PASS
MTR_0130,42,1425.48,3234.11,0.314,1.76,5.08,3.03,5.16,99.74,91.34,PASS
MTR_0130,43,1560.56,3334.4,0.342,1.53,4.06,4.28,4.89,98.16,94.85,PASS
MTR_0130,44,1356.11,3024.61,0.353,3.71,3.89,5.89,5.29,93.42,82.41,WARNING
MTR_0130,45,1344.66,3013.07,0.351,4.97,3.99,5.02,4.69,94.05,84.43,WARNING
MTR_0130,46,1477.65,3266.12,0.273,0.88,5.17,4.47,4.95,97.71,92.25,PASS
MTR_0130,47,1456.79,3131.54,0.288,3.07,4.98,1.42,5.09,99.04,89.64,PASS
MTR_0130,48,1542.83,3223.39,0.297,1.31,4.98,1.81,4.86,98.37,93.68,PASS
MTR_0130,49,1410.97,3284.68,0.289,2.39,4.8,3.56,5.14,99.0,90.22,PASS
MTR_0130,50,1500.7,3184.85,0.267,0.7,5.09,2.63,5.21,97.43,89.18,PASS
MTR_0131,1,1458.38,3253.14,0.264,3.18,5.13,3.71,5.0,98.06,88.81,PASS
MTR_0131,2,1516.93,3116.52,0.316,2.84,4.9,2.48,5.06,99.22,87.91,PASS
MTR_0131,3,1403.39,3134.46,0.289,1.97,5.15,2.07,4.87,98.76,91.62,PASS
MTR_0131,4,1547.69,3202.96,0.254,2.52,4.74,1.41,4.84,99.7,94.57,PASS
MTR_0131,5,1397.47,3330.79,0.264,1.26,4.95,2.42,5.05,98.88,88.97,PASS
MTR_0131,6,1064.75,3878.81,0.604,9.34,3.32,10.44,3.54,52.65,52.73,FAIL
MTR_0131,7,1590.96,3178.84,0.261,1.15,5.15,1.15,4.79,97.78,90.31,PASS
MTR_0131,8,1599.77,3267.44,0.345,0.54,5.13,3.72,5.09,97.2,92.09,PASS
MTR_0131,9,1553.37,3105.84,0.259,1.2,4.7,1.28,5.08,98.43,86.32,PASS
MTR_0131,10,1330.12,3389.29,0.368,3.57,3.94,6.74,5.32,95.28,84.34,WARNING
MTR_0131,11,1585.81,3124.07,0.285,1.16,5.04,4.36,4.76,98.23,94.9,PASS
MTR_0131,12,1392.47,3085.89,0.339,1.28,4.85,1.54,4.93,98.34,85.71,PASS
MTR_0131,13,1552.49,3276.02,0.311,2.13,4.62,4.22,5.04,98.71,85.43,PASS
MTR_0131,14,1360.2,3008.2,0.368,3.6,3.99,5.06,4.74,93.11,83.81,WARNING
MTR_0131,15,1471.16,3118.66,0.343,0.91,4.39,2.43,5.02,97.89,88.24,PASS
MTR_0131,16,1426.06,3269.41,0.318,1.11,4.45,4.63,4.87,97.21,93.17,PASS
MTR_0131,17,1581.4,3243.63,0.313,0.59,5.07,3.25,5.22,98.17,94.71,PASS
MTR_0131,18,1530.88,3260.45,0.334,2.9,4.44,3.22,5.0,99.46,92.94,PASS
MTR_0131,19,1495.33,3319.41,0.251,2.25,4.93,3.95,5.19,98.05,89.56,PASS
MTR_0131,20,1560.15,3179.75,0.344,2.42,4.09,3.81,5.22,99.12,86.04,PASS
MTR_0131,21,1358.99,3371.91,0.388,4.32,4.04,6.52,5.34,92.79,83.78,WARNING
MTR_0131,22,1449.23,3173.81,0.326,0.63,4.08,2.75,5.06,99.02,90.29,PASS
MTR_0131,23,1343.79,3391.96,0.361,4.48,4.03,5.15,5.27,92.97,82.5,WARNING
MTR_0131,24,1548.1,3277.48,0.271,2.38,4.48,2.94,5.05,97.46,88.87,PASS
MTR_0131,25,1286.28,3560.38,0.54,9.02,3.1,13.13,5.81,62.09,64.66,FAIL
MTR_0131,26,1576.44,3055.41,0.301,1.41,4.5,2.29,4.98,98.35,93.63,PASS
MTR_0131,27,1459.65,3308.39,0.325,2.2,4.19,2.8,4.99,99.97,89.99,PASS
MTR_0131,28,1516.29,3119.87,0.294,3.22,4.93,1.8,4.79,97.84,91.95,PASS
MTR_0131,29,1365.74,3038.15,0.389,3.71,3.89,6.24,5.35,94.01,83.53,WARNING
MTR_0131,30,1376.43,3043.75,0.362,4.76,3.98,5.87,5.3,92.12,83.34,WARNING
MTR_0131,31,1590.79,3203.4,0.256,2.48,4.49,3.56,4.75,97.56,88.74,PASS
MTR_0131,32,2082.81,2847.06,0.674,5.99,2.11,13.52,3.95,74.89,58.98,FAIL
MTR_0131,33,1370.82,3016.59,0.346,4.83,4.01,6.88,5.27,92.01,82.21,WARNING
MTR_0131,34,1407.78,3270.18,0.333,2.14,4.92,3.78,4.92,99.21,93.99,PASS
MTR_0131,35,1531.2,3286.54,0.315,2.12,4.08,2.92,4.82,97.11,90.3,PASS
MTR_0131,36,1481.02,3269.69,0.275,3.28,4.13,1.43,5.14,99.41,85.52,PASS
MTR_0131,37,1459.93,3071.18,0.255,3.47,5.13,2.37,4.78,98.68,90.93,PASS
MTR_0131,38,1296.96,4168.91,0.467,6.25,2.97,14.76,3.72,83.93,56.8,FAIL
MTR_0131,39,1363.06,3042.51,0.376,3.9,3.99,5.59,4.72,95.65,84.11,WARNING
MTR_0131,40,1408.89,3233.74,0.325,2.75,4.84,4.75,5.2,99.27,94.76,PASS
MTR_0131,41,1599.53,3260.12,0.255,3.22,4.83,2.17,5.23,97.05,93.7,PASS
MTR_0131,42,1460.7,3144.25,0.32,1.79,5.06,4.98,5.21,98.52,91.45,PASS
MTR_0131,43,1339.04,3041.56,0.373,4.36,3.97,6.29,5.31,96.45,82.04,WARNING
MTR_0131,44,1927.57,2228.94,0.456,6.59,2.43,12.73,4.33,86.76,48.82,FAIL
MTR_0131,45,1459.42,3334.76,0.25,3.44,4.75,3.98,4.76,98.37,93.05,PASS
MTR_0131,46,1349.79,3356.17,0.383,3.92,3.97,6.46,5.34,96.54,83.44,WARNING
MTR_0131,47,1382.21,3318.73,0.287,1.33,4.7,2.22,4.91,98.0,89.42,PASS
MTR_0131,48,1492.97,3070.15,0.301,2.51,4.39,1.09,5.17,97.35,87.83,PASS
MTR_0131,49,1591.87,3305.55,0.307,1.06,4.23,1.72,5.01,98.91,94.81,PASS
MTR_0131,50,1495.44,3175.12,0.259,2.21,4.57,4.27,5.24,98.77,94.28,PASS
MTR_0132,1,1911.56,3836.66,0.618,9.37,2.28,14.01,5.65,87.2,61.41,FAIL
MTR_0132,2,1470.04,3248.68,0.34,2.31,4.43,1.08,4.96,99.97,85.04,PASS
MTR_0132,3,1352.93,3026.72,0.359,4.55,3.9,5.96,5.33,92.31,82.79,WARNING
MTR_0132,4,1403.01,3173.87,0.317,3.24,4.75,3.25,4.98,99.97,91.04,PASS
MTR_0132,5,1484.1,3270.39,0.282,2.01,4.52,3.04,5.02,98.0,88.48,PASS
MTR_0132,6,1411.76,3293.9,0.29,0.63,4.95,1.82,4.96,99.73,90.75,PASS
MTR_0132,7,1528.18,3329.13,0.27,1.5,4.39,3.02,4.86,99.36,88.08,PASS
MTR_0132,8,1361.65,3047.7,0.346,4.72,3.97,6.7,5.29,92.66,83.56,WARNING
MTR_0132,9,1559.54,3222.55,0.272,2.1,4.69,1.86,5.2,97.97,93.72,PASS
MTR_0132,10,1529.06,3115.58,0.285,3.28,5.02,3.8,4.94,99.23,86.41,PASS
MTR_0132,11,1192.31,2645.51,0.402,9.09,1.85,7.26,3.82,57.93,52.3,FAIL
MTR_0132,12,1495.39,3220.68,0.306,2.47,4.32,2.82,5.12,97.07,93.12,PASS
MTR_0132,13,1445.67,3345.52,0.328,1.65,4.05,1.51,5.03,98.13,94.09,PASS
MTR_0132,14,1432.33,3209.45,0.314,2.68,4.26,3.03,5.02,99.17,93.03,PASS
MTR_0132,15,1350.48,3357.69,0.378,3.59,3.98,6.78,4.67,96.46,82.46,WARNING
MTR_0132,16,1435.06,3292.64,0.281,1.82,4.34,4.15,4.98,97.06,94.32,PASS
MTR_0132,17,1438.13,3052.17,0.259,0.54,4.43,4.07,4.76,98.82,92.46,PASS
MTR_0132,18,1396.25,3136.91,0.297,3.42,4.24,2.35,4.96,99.61,92.07,PASS
MTR_0132,19,1516.33,3056.04,0.272,0.94,5.17,2.9,4.79,99.17,89.27,PASS
MTR_0132,20,1356.34,3020.67,0.362,4.94,3.99,5.46,4.75,95.43,84.02,WARNING
MTR_0132,21,1547.17,3164.88,0.278,3.35,4.52,3.22,5.14,98.23,93.36,PASS
MTR_0132,22,1464.76,3108.45,0.276,1.15,4.36,3.33,4.99,98.47,88.63,PASS
MTR_0132,23,1363.37,3011.89,0.369,4.04,3.97,6.03,5.32,93.63,84.38,WARNING
MTR_0132,24,1504.22,3181.47,0.33,0.76,4.35,3.77,5.24,98.35,94.16,PASS
MTR_0132,25,1402.04,3078.81,0.28,1.19,4.63,4.12,4.84,98.27,94.85,PASS
MTR_0132,26,1476.13,3230.2,0.317,2.15,4.88,3.03,5.24,98.56,92.96,PASS
MTR_0132,27,1537.06,3344.37,0.324,1.51,4.72,3.61,4.84,99.34,93.98,PASS
MTR_0132,28,1401.84,3055.29,0.323,3.1,4.88,4.46,5.19,99.25,87.29,PASS
MTR_0132,29,1576.35,3213.49,0.311,1.02,5.06,1.82,5.07,98.56,93.46,PASS
MTR_0132,30,1370.03,3368.26,0.37,4.84,3.97,5.8,4.67,92.04,82.52,WARNING
MTR_0132,31,1362.4,3393.48,0.351,4.27,3.96,5.28,4.68,94.19,84.29,WARNING
MTR_0132,32,1422.29,3100.79,0.282,0.95,5.1,1.75,4.85,97.74,94.86,PASS
MTR_0132,33,1480.48,3183.61,0.344,0.92,4.1,2.59,5.17,97.09,86.89,PASS
MTR_0132,34,1371.11,3026.5,0.381,3.87,3.89,5.68,4.69,92.66,82.88,WARNING
MTR_0132,35,1353.53,3016.42,0.364,3.65,3.98,6.05,4.65,95.45,82.36,WARNING
MTR_0132,36,1488.59,3216.73,0.339,2.91,4.64,4.36,5.04,97.66,91.27,PASS
MTR_0132,37,1568.23,3309.48,0.326,1.55,4.76,2.34,4.9,98.96,86.78,PASS
MTR_0132,38,1514.33,3294.5,0.337,1.9,4.67,4.49,4.76,99.78,89.69,PASS
MTR_0132,39,1454.42,3258.36,0.321,0.9,4.09,1.19,5.07,99.46,85.76,PASS
MTR_0132,40,1523.42,3161.38,0.26,1.66,4.45,2.89,4.8,97.15,85.2,PASS
MTR_0132,41,1460.35,3068.98,0.335,1.76,5.01,3.23,5.23,97.5,89.33,PASS
MTR_0132,42,2093.63,2523.04,0.394,7.04,3.27,12.25,6.46,75.85,68.27,FAIL
MTR_0132,43,1393.7,3078.7,0.259,3.3,4.96,1.54,4.75,97.39,85.45,PASS
MTR_0132,44,1543.73,3143.77,0.277,2.82,4.46,3.26,4.96,99.26,86.31,PASS
MTR_0132,45,1393.09,3063.84,0.294,2.54,4.79,1.48,4.93,98.53,94.91,PASS
MTR_0132,46,2188.1,3673.55,0.482,5.4,3.23,7.53,3.87,83.83,49.1,FAIL
MTR_0132,47,2173.73,2403.87,0.428,10.51,1.98,12.37,5.52,55.34,61.94,FAIL
MTR_0132,48,1336.69,3047.92,0.375,4.13,3.99,6.69,4.74,96.47,82.22,WARNING
MTR_0132,49,1538.18,3089.16,0.265,0.93,4.87,3.63,5.19,97.16,90.08,PASS
MTR_0132,50,1449.07,3349.3,0.317,1.88,4.17,1.82,4.85,98.6,85.73,PASS
MTR_0133,1,1557.51,3238.93,0.339,1.29,4.44,1.33,4.86,98.68,92.68,PASS
MTR_0133,2,1494.44,3348.05,0.272,1.39,4.88,2.71,5.04,98.57,88.23,PASS
MTR_0133,3,1554.58,3187.6,0.266,0.51,4.55,4.98,4.82,99.51,87.37,PASS
MTR_0133,4,1599.97,3133.32,0.274,1.9,4.92,1.87,5.14,98.05,91.14,PASS
MTR_0133,5,1324.15,3373.09,0.367,4.24,4.0,5.17,4.72,94.72,83.97,WARNING
MTR_0133,6,1418.57,3322.92,0.322,1.16,4.69,4.16,5.01,97.41,92.53,PASS
MTR_0133,7,1501.85,3225.63,0.319,2.14,4.58,2.37,4.93,99.22,86.69,PASS
MTR_0133,8,1418.39,3058.17,0.32,1.43,4.96,1.32,5.14,98.8,91.28,PASS
MTR_0133,9,1427.65,3099.83,0.27,1.23,5.0,3.95,5.23,97.02,88.9,PASS
MTR_0133,10,1332.19,3035.66,0.356,4.89,3.94,6.66,5.28,92.11,82.25,WARNING
MTR_0133,11,1504.78,3342.97,0.263,2.66,5.17,2.74,5.0,97.62,94.42,PASS
MTR_0133,12,2120.5,2451.25,0.637,10.34,1.64,12.73,3.46,88.51,80.21,FAIL
MTR_0133,13,1473.9,3322.79,0.265,2.19,4.58,1.58,5.19,97.96,93.85,PASS
MTR_0133,14,1563.33,3075.44,0.262,2.79,4.18,4.0,5.11,99.0,85.74,PASS
MTR_0133,15,1421.5,3166.57,0.292,3.09,4.76,4.09,4.92,97.28,86.9,PASS
MTR_0133,16,1416.17,3077.52,0.291,2.84,4.94,2.16,4.91,99.47,92.67,PASS
MTR_0133,17,1352.23,3361.35,0.353,4.54,3.95,6.16,4.74,93.52,83.94,WARNING
MTR_0133,18,1508.49,3080.54,0.302,1.5,5.12,1.46,5.11,97.05,91.3,PASS
MTR_0133,19,1368.15,3378.16,0.35,4.52,4.04,6.54,5.34,94.3,84.41,WARNING
MTR_0133,20,1461.15,3311.8,0.278,2.64,4.33,2.34,4.98,98.28,93.81,PASS
MTR_0133,21,1383.46,3307.2,0.322,2.84,4.9,2.29,5.21,98.33,89.51,PASS
MTR_0133,22,1337.2,3019.89,0.363,4.96,4.02,5.43,5.25,94.89,83.23,WARNING
MTR_0133,23,1420.62,3321.62,0.265,1.44,4.91,2.85,4.95,99.29,92.46,PASS
MTR_0133,24,1387.25,3111.84,0.343,1.08,4.45,3.46,5.14,97.26,88.79,PASS
MTR_0133,25,1375.33,3026.59,0.373,4.54,3.99,5.39,5.34,92.13,84.57,WARNING
MTR_0133,26,1436.91,3211.48,0.267,0.83,4.88,2.38,5.07,98.42,86.89,PASS
MTR_0133,27,1556.68,3119.31,0.282,2.57,4.25,3.08,5.21,98.58,86.69,PASS
MTR_0133,28,1436.11,3196.57,0.305,3.2,4.31,3.63,4.79,98.09,86.62,PASS
MTR_0133,29,1577.6,3155.68,0.344,0.81,4.46,3.3,4.95,97.79,90.22,PASS
MTR_0133,30,1426.46,3255.24,0.292,1.11,4.93,4.66,5.04,99.61,85.95,PASS
MTR_0133,31,1482.7,3253.85,0.263,0.89,4.96,3.34,5.25,99.73,94.37,PASS
MTR_0133,32,1437.88,3306.34,0.272,0.65,5.19,2.52,4.77,97.94,93.15,PASS
MTR_0133,33,1480.85,3339.71,0.317,1.46,4.89,3.21,5.14,97.4,86.05,PASS
MTR_0133,34,1096.85,2734.61,0.432,5.56,3.12,13.48,5.61,78.93,79.76,FAIL
MTR_0133,35,1604.54,2596.67,0.505,5.27,3.09,11.68,4.51,71.29,59.18,FAIL
MTR_0133,36,1436.61,3328.45,0.327,1.72,4.29,2.16,4.9,98.68,88.65,PASS
MTR_0133,37,1358.87,3350.21,0.35,3.94,4.01,5.49,4.69,93.07,84.39,WARNING
MTR_0133,38,1415.92,3146.16,0.297,0.51,4.55,3.75,4.77,98.12,86.6,PASS
MTR_0133,39,1525.02,3120.54,0.298,2.38,4.17,4.33,4.78,99.42,85.86,PASS
MTR_0133,40,1526.82,3171.03,0.341,0.65,4.83,1.92,5.23,98.51,87.23,PASS
MTR_0133,41,1401.54,3233.99,0.322,2.21,4.51,2.32,4.89,97.76,92.01,PASS
MTR_0133,42,1354.33,3026.53,0.356,4.26,4.03,6.72,4.67,95.28,83.46,WARNING
MTR_0133,43,1370.41,3018.15,0.353,4.52,3.92,5.24,4.69,96.46,84.29,WARNING
MTR_0133,44,1173.29,4038.11,0.503,6.56,3.39,9.35,6.06,50.82,61.15,FAIL
MTR_0133,45,909.81,2685.12,0.539,6.62,3.1,9.17,4.6,63.6,48.84,FAIL
MTR_0133,46,1322.79,3025.95,0.378,4.76,3.99,6.57,4.69,96.87,84.26,WARNING
MTR_0133,47,1557.27,3110.46,0.298,2.04,4.3,3.64,4.87,99.7,86.47,PASS
MTR_0133,48,1585.88,3092.46,0.26,3.27,4.93,3.5,4.99,99.62,94.69,PASS
MTR_0133,49,1502.73,3241.77,0.294,1.45,4.63,1.11,5.13,98.36,88.79,PASS
MTR_0133,50,1573.44,3224.6,0.33,2.17,4.44,2.04,4.78,98.79,92.35,PASS
MTR_0134,1,1527.78,3211.08,0.311,0.71,4.27,4.88,5.05,97.61,88.84,PASS
MTR_0134,2,1504.81,3311.09,0.285,3.28,4.55,1.97,4.83,97.3,91.55,PASS
MTR_0134,3,1368.95,3358.79,0.367,4.91,3.9,6.29,5.28,95.47,82.29,WARNING
MTR_0134,4,1338.04,3001.66,0.366,4.87,3.97,5.18,5.27,92.28,83.13,WARNING
MTR_0134,5,1384.75,3345.56,0.343,1.48,4.74,3.4,5.14,97.53,92.92,PASS
MTR_0134,6,1496.98,3185.61,0.323,0.55,4.61,1.53,5.14,99.72,88.61,PASS
MTR_0134,7,1445.69,3092.8,0.276,2.77,5.02,1.93,5.16,97.89,91.78,PASS
MTR_0134,8,1463.96,3062.22,0.266,1.97,4.28,4.06,5.08,97.48,89.94,PASS
MTR_0134,9,1399.34,3096.15,0.342,1.43,4.54,2.1,4.76,99.51,86.13,PASS
MTR_0134,10,1338.72,3017.11,0.37,4.79,3.97,6.42,4.74,94.56,83.84,WARNING
MTR_0134,11,1423.65,3183.03,0.269,3.01,4.98,4.33,5.07,98.61,91.57,PASS
MTR_0134,12,1885.31,3734.12,0.678,9.49,2.34,11.91,5.51,73.6,79.38,FAIL
MTR_0134,13,1491.87,3275.69,0.313,1.47,4.73,1.17,4.96,97.96,93.89,PASS
MTR_0134,14,1360.34,3007.14,0.378,3.7,3.91,5.82,5.28,96.53,82.93,WARNING
MTR_0134,15,1541.7,3107.13,0.287,2.54,5.14,4.23,5.16,97.24,87.87,PASS
MTR_0134,16,1396.98,3159.43,0.27,1.81,4.23,3.13,4.93,97.14,88.21,PASS
MTR_0134,17,1392.26,3324.91,0.312,3.35,4.83,4.83,5.03,98.1,86.09,PASS
MTR_0134,18,1495.69,3302.77,0.303,3.39,5.15,4.48,4.82,99.81,88.99,PASS
MTR_0134,19,1554.26,3275.75,0.339,2.96,5.1,3.65,5.07,97.45,91.21,PASS
MTR_0134,20,1546.6,3174.72,0.293,3.5,4.55,1.2,4.75,97.73,90.07,PASS
MTR_0134,21,1163.98,3809.25,0.497,11.84,1.69,8.63,6.29,84.03,73.13,FAIL
MTR_0134,22,1328.51,3036.99,0.373,4.9,3.96,6.11,4.67,93.35,83.93,WARNING
MTR_0134,23,1363.11,3017.93,0.369,4.02,3.95,6.56,4.67,97.0,84.43,WARNING
MTR_0134,24,1592.52,3205.09,0.265,2.47,5.2,2.39,4.95,97.72,87.9,PASS
MTR_0134,25,1450.65,3214.41,0.31,3.14,4.98,2.51,5.11,98.59,90.47,PASS
MTR_0134,26,1556.49,3139.2,0.296,2.18,4.97,1.4,5.1,98.84,87.16,PASS
MTR_0134,27,1237.63,4006.85,0.496,6.52,3.43,10.78,6.16,60.66,51.75,FAIL
MTR_0134,28,1517.09,3247.2,0.298,2.27,4.15,4.48,4.88,98.01,93.01,PASS
MTR_0134,29,1118.42,2727.03,0.404,6.78,2.57,8.94,3.58,75.79,79.06,FAIL
MTR_0134,30,1344.35,3008.09,0.351,4.84,3.89,5.26,5.28,93.98,82.88,WARNING
MTR_0134,31,1370.2,3385.33,0.357,3.58,3.86,5.0,4.67,94.58,84.76,WARNING
MTR_0134,32,1364.9,3363.64,0.37,4.96,3.92,5.34,5.3,94.93,84.48,WARNING
MTR_0134,33,1398.16,3192.16,0.283,1.66,4.45,4.84,5.18,98.67,93.56,PASS
MTR_0134,34,1464.46,3075.48,0.298,2.75,4.39,2.96,5.14,97.42,93.45,PASS
MTR_0134,35,1417.75,3166.28,0.337,3.12,4.67,3.28,5.04,97.01,92.62,PASS
MTR_0134,36,2145.71,3411.22,0.487,7.16,2.77,9.43,6.1,68.25,64.77,FAIL
MTR_0134,37,1541.73,3269.47,0.31,2.67,5.01,4.26,5.01,97.52,85.89,PASS
MTR_0134,38,1455.99,3297.68,0.323,1.61,5.19,4.31,4.79,99.16,86.26,PASS
MTR_0134,39,1483.44,3220.38,0.331,0.8,4.68,3.63,4.91,97.2,89.5,PASS
MTR_0134,40,1487.88,3286.61,0.333,3.36,4.37,3.92,5.16,98.41,92.03,PASS
MTR_0134,41,1516.14,3308.31,0.267,1.66,4.4,4.35,5.15,98.06,94.62,PASS
MTR_0134,42,1520.12,3138.55,0.252,2.49,4.71,4.6,5.17,99.28,90.19,PASS
MTR_0134,43,1473.43,3207.88,0.341,1.88,5.04,3.81,4.98,99.5,94.74,PASS
MTR_0134,44,1452.49,3050.89,0.277,2.07,4.08,3.47,5.17,99.72,90.1,PASS
MTR_0134,45,1587.18,3273.84,0.34,1.55,4.7,1.29,4.92,98.45,94.15,PASS
MTR_0134,46,1396.37,3243.27,0.26,2.87,4.28,2.01,4.9,98.16,86.55,PASS
MTR_0134,47,1479.01,3120.83,0.276,2.56,5.2,2.64,4.75,100.0,90.05,PASS
MTR_0134,48,1415.62,3127.46,0.261,3.48,5.01,2.19,4.86,97.38,88.2,PASS
