Chassis_ID,Inspection_No,Inspection_Date,Weld_Quality_Score,Weld_Status,Frame_Weight_kg,Frame_Weight_Status,Dimensional_Deviation_mm,Dimensional_Grade,Dimensional_Status,Material_Grade,Hardness_BHN,Material_Status,Surface_Defect_Count,Surface_Defect_Status,Static_Load_Capacity_kg,Permanent_Deformation,Load_Test_Status,Overall_QC_Status
CHS-00085,19,2025-01-30 07:00:00,84.0,Warning,82.27,Warning,0.118,Grade A,Pass,HSLA-420,191.7,Pass,0,Pass,533.2,No,Pass,Warning
CHS-00085,20,2025-01-30 07:10:00,91.6,Pass,84.88,Pass,0.387,Grade B,Pass,HSLA-340,208.3,Pass,5,Pass,397.5,No,Fail,Warning
CHS-00085,21,2025-01-30 07:20:00,76.4,Fail,83.71,Pass,0.599,Reject,Fail,HSLA-340,172.9,Pass,5,Pass,496.7,No,Pass,Fail
CHS-00085,22,2025-01-30 07:30:00,90.0,Pass,82.81,Warning,0.359,Grade B,Pass,IS2062-E250,146.0,Pass,10,Fail,508.4,No,Pass,Warning
CHS-00085,23,2025-01-30 07:40:00,100.0,Pass,87.31,Pass,0.154,Grade A,Pass,HSLA-420,217.8,Pass,1,Pass,546.7,No,Pass,Pass
CHS-00085,24,2025-01-30 07:50:00,87.8,Pass,87.02,Pass,0.529,Grade C,Warning,HSLA-340,186.1,Pass,4,Pass,506.5,No,Pass,Pass
CHS-00085,25,2025-01-30 08:00:00,88.2,Pass,86.12,Pass,0.355,Grade B,Pass,E350,187.4,Pass,8,Warning,453.6,No,Pass,Pass
CHS-00085,26,2025-01-30 08:10:00,88.3,Pass,84.64,Pass,0.144,Grade A,Pass,IS2062-E250,132.5,Pass,2,Pass,428.6,Yes,Fail,Warning
CHS-00085,27,2025-01-30 08:20:00,98.9,Pass,85.94,Pass,0.068,Grade A,Pass,IS2062-E250,122.9,Pass,2,Pass,460.6,No,Pass,Pass
CHS-00085,28,2025-01-30 08:30:00,90.5,Pass,83.61,Pass,0.308,Grade B,Pass,HSLA-340,173.1,Pass,1,Pass,402.2,No,Fail,Warning
CHS-00085,29,2025-01-30 08:40:00,92.1,Pass,86.01,Pass,0.079,Grade A,Pass,HSLA-420,185.4,Pass,5,Pass,452.7,No,Pass,Pass
CHS-00085,30,2025-01-30 08:50:00,79.5,Fail,85.17,Pass,0.072,Grade A,Pass,E350,186.0,Pass,2,Pass,382.3,Yes,Fail,Fail
CHS-00085,31,2025-01-30 09:00:00,82.0,Warning,83.45,Pass,0.23,Grade B,Pass,IS2062-E250,153.2,Pass,0,Pass,408.7,Yes,Fail,Warning
CHS-00085,32,2025-01-30 09:10:00,85.5,Pass,82.72,Warning,0.288,Grade B,Pass,IS2062-E250,151.9,Pass,1,Pass,545.6,No,Pass,Pass
CHS-00085,33,2025-01-30 09:20:00,81.0,Warning,85.75,Pass,0.122,Grade A,Pass,HSLA-420,203.1,Pass,12,Fail,483.2,No,Pass,Warning
CHS-00085,34,2025-01-30 09:30:00,89.6,Pass,85.07,Pass,0.361,Grade B,Pass,HSLA-420,188.6,Pass,5,Pass,533.3,No,Pass,Pass
CHS-00085,35,2025-01-30 09:40:00,87.1,Pass,83.37,Pass,0.061,Grade A,Pass,HSLA-340,182.9,Pass,8,Warning,493.2,No,Pass,Pass
CHS-00085,36,2025-01-30 09:50:00,94.5,Pass,85.86,Pass,0.339,Grade B,Pass,IS2062-E250,153.2,Pass,3,Pass,545.8,No,Pass,Pass
CHS-00085,37,2025-01-30 10:00:00,95.5,Pass,87.95,Warning,0.291,Grade B,Pass,IS2062-E250,137.1,Pass,3,Pass,510.0,No,Pass,Pass
CHS-00085,38,2025-01-30 10:10:00,94.8,Pass,86.5,Pass,0.078,Grade A,Pass,HSLA-340,188.1,Pass,1,Pass,456.6,No,Pass,Pass
CHS-00085,39,2025-01-30 10:20:00,86.8,Pass,82.14,Warning,0.116,Grade A,Pass,E350,174.7,Pass,0,Pass,463.6,No,Pass,Pass
CHS-00085,40,2025-01-30 10:30:00,89.2,Pass,80.85,Fail,0.349,Grade B,Pass,IS2062-E250,127.8,Pass,0,Pass,459.5,No,Pass,Warning
CHS-00085,41,2025-01-30 10:40:00,83.6,Warning,89.69,Fail,0.383,Grade B,Pass,HSLA-420,194.9,Pass,5,Pass,538.3,No,Pass,Warning
CHS-00085,42,2025-01-30 10:50:00,86.4,Pass,83.07,Pass,0.298,Grade B,Pass,E350,155.9,Pass,5,Pass,458.4,No,Pass,Pass
CHS-00085,43,2025-01-30 11:00:00,90.2,Pass,86.51,Pass,0.222,Grade B,Pass,HSLA-420,217.9,Pass,2,Pass,422.5,Yes,Fail,Warning
CHS-00085,44,2025-01-30 11:10:00,98.5,Pass,85.54,Pass,0.297,Grade B,Pass,E350,175.2,Pass,7,Warning,470.8,No,Pass,Pass
CHS-00085,45,2025-01-30 11:20:00,90.8,Pass,86.36,Pass,0.582,Reject,Fail,HSLA-420,220.9,Pass,3,Pass,505.9,No,Pass,Warning
CHS-00085,46,2025-01-30 11:30:00,91.7,Pass,86.82,Pass,0.31,Grade B,Pass,HSLA-340,186.3,Pass,2,Pass,519.5,No,Pass,Pass
CHS-00085,47,2025-01-30 11:40:00,96.9,Pass,84.66,Pass,0.051,Grade A,Pass,IS2062-E250,137.4,Pass,12,Fail,455.0,No,Pass,Warning
CHS-00085,48,2025-01-30 11:50:00,82.6,Warning,84.75,Pass,0.123,Grade A,Pass,IS2062-E250,126.5,Pass,2,Pass,454.7,No,Pass,Pass
CHS-00085,49,2025-01-30 12:00:00,99.9,Pass,89.51,Fail,0.116,Grade A,Pass,HSLA-340,207.9,Pass,2,Pass,526.1,No,Pass,Warning
CHS-00085,50,2025-01-30 12:10:00,83.4,Warning,86.87,Pass,0.286,Grade B,Pass,E350,178.1,Pass,0,Pass,485.3,No,Pass,Pass
CHS-00086,1,2025-01-30 12:20:00,81.6,Warning,80.76,Fail,0.383,Grade B,Pass,HSLA-420,205.0,Pass,3,Pass,429.7,Yes,Fail,Fail
CHS-00086,2,2025-01-30 12:30:00,70.5,Fail,86.9,Pass,0.284,Grade B,Pass,HSLA-340,199.8,Pass,0,Pass,469.5,No,Pass,Warning
CHS-00086,3,2025-01-30 12:40:00,97.9,Pass,85.75,Pass,0.364,Grade B,Pass,IS2062-E250,117.0,Pass,12,Fail,490.8,No,Pass,Warning
CHS-00086,4,2025-01-30 12:50:00,97.5,Pass,86.45,Pass,0.102,Grade A,Pass,IS2062-E250,144.3,Pass,1,Pass,491.8,No,Pass,Pass
CHS-00086,5,2025-01-30 13:00:00,93.5,Pass,86.08,Pass,0.188,Grade A,Pass,HSLA-340,201.1,Pass,1,Pass,465.1,No,Pass,Pass
CHS-00086,6,2025-01-30 13:10:00,75.9,Fail,87.81,Warning,0.273,Grade B,Pass,HSLA-420,221.1,Pass,1,Pass,541.7,No,Pass,Warning
CHS-00086,7,2025-01-30 13:20:00,99.1,Pass,86.0,Pass,0.535,Grade C,Warning,E350,162.1,Pass,3,Pass,464.3,No,Pass,Pass
CHS-00086,8,2025-01-30 13:30:00,88.0,Pass,85.85,Pass,0.741,Reject,Fail,HSLA-420,213.3,Pass,4,Pass,459.5,No,Pass,Warning
CHS-00086,9,2025-01-30 13:40:00,83.8,Warning,86.93,Pass,0.365,Grade B,Pass,IS2062-E250,118.7,Pass,5,Pass,499.5,No,Pass,Pass
CHS-00086,10,2025-01-30 13:50:00,89.8,Pass,86.37,Pass,0.095,Grade A,Pass,E350,172.7,Pass,1,Pass,542.2,No,Pass,Pass
CHS-00086,11,2025-01-30 14:00:00,87.7,Pass,86.08,Pass,0.274,Grade B,Pass,HSLA-420,185.9,Pass,9,Fail,494.2,No,Pass,Warning
CHS-00086,12,2025-01-30 14:10:00,85.7,Pass,82.53,Warning,0.117,Grade A,Pass,E350,156.6,Pass,4,Pass,515.9,No,Pass,Pass
CHS-00086,13,2025-01-30 14:20:00,71.3,Fail,87.48,Pass,0.288,Grade B,Pass,IS2062-E250,157.5,Pass,1,Pass,494.6,No,Pass,Warning
CHS-00086,14,2025-01-30 14:30:00,99.3,Pass,81.78,Fail,0.37,Grade B,Pass,HSLA-340,186.6,Pass,3,Pass,476.0,No,Pass,Warning
CHS-00086,15,2025-01-30 14:40:00,79.4,Fail,84.89,Pass,0.585,Reject,Fail,E350,188.2,Pass,7,Warning,523.0,No,Pass,Fail
CHS-00086,16,2025-01-30 14:50:00,96.2,Pass,89.44,Fail,0.131,Grade A,Pass,HSLA-420,193.3,Pass,3,Pass,485.5,No,Pass,Warning
CHS-00086,17,2025-01-30 15:00:00,88.1,Pass,83.61,Pass,0.278,Grade B,Pass,E350,189.0,Pass,2,Pass,483.5,No,Pass,Pass
CHS-00086,18,2025-01-30 15:10:00,88.5,Pass,84.94,Pass,0.17,Grade A,Pass,HSLA-420,195.0,Pass,7,Warning,463.1,No,Pass,Pass
CHS-00086,19,2025-01-30 15:20:00,91.8,Pass,83.72,Pass,0.378,Grade B,Pass,HSLA-340,172.4,Pass,5,Pass,458.0,No,Pass,Pass
CHS-00086,20,2025-01-30 15:30:00,85.3,Pass,85.32,Pass,0.692,Reject,Fail,E350,154.7,Pass,2,Pass,462.4,No,Pass,Warning
CHS-00086,21,2025-01-30 15:40:00,96.4,Pass,83.11,Pass,0.27,Grade B,Pass,IS2062-E250,135.7,Pass,11,Fail,473.9,No,Pass,Warning
CHS-00086,22,2025-01-30 15:50:00,97.9,Pass,84.97,Pass,0.236,Grade B,Pass,IS2062-E250,126.5,Pass,1,Pass,534.5,No,Pass,Pass
CHS-00086,23,2025-01-30 16:00:00,89.9,Pass,87.3,Pass,0.745,Reject,Fail,E350,181.7,Pass,5,Pass,543.2,No,Pass,Warning
CHS-00086,24,2025-01-30 16:10:00,95.9,Pass,85.42,Pass,0.204,Grade B,Pass,HSLA-340,207.5,Pass,6,Warning,521.4,No,Pass,Pass
CHS-00086,25,2025-01-30 16:20:00,83.8,Warning,86.31,Pass,0.303,Grade B,Pass,HSLA-420,217.7,Pass,1,Pass,511.8,No,Pass,Pass
CHS-00086,26,2025-01-30 16:30:00,99.7,Pass,88.19,Warning,0.089,Grade A,Pass,IS2062-E250,124.9,Pass,3,Pass,465.2,No,Pass,Pass
CHS-00086,27,2025-01-30 16:40:00,99.1,Pass,82.83,Warning,0.157,Grade A,Pass,HSLA-420,220.8,Pass,2,Pass,442.6,Yes,Fail,Warning
CHS-00086,28,2025-01-30 16:50:00,84.2,Warning,83.38,Pass,0.395,Grade B,Pass,E350,169.1,Pass,4,Pass,544.2,No,Pass,Pass
CHS-00086,29,2025-01-30 17:00:00,91.6,Pass,86.29,Pass,0.105,Grade A,Pass,IS2062-E250,152.2,Pass,3,Pass,549.9,No,Pass,Pass
CHS-00086,30,2025-01-30 17:10:00,90.8,Pass,83.76,Pass,0.238,Grade B,Pass,IS2062-E250,127.6,Pass,0,Pass,472.8,No,Pass,Pass
CHS-00086,31,2025-01-30 17:20:00,89.5,Pass,82.87,Warning,0.539,Grade C,Warning,IS2062-E250,157.2,Pass,5,Pass,499.0,No,Pass,Warning
CHS-00086,32,2025-01-30 17:30:00,93.7,Pass,84.25,Pass,0.4,Grade B,Pass,HSLA-420,190.0,Pass,0,Pass,487.3,No,Pass,Pass
CHS-00086,33,2025-01-30 17:40:00,84.8,Warning,88.89,Fail,0.117,Grade A,Pass,IS2062-E250,115.5,Pass,4,Pass,481.1,No,Pass,Warning
CHS-00086,34,2025-01-30 17:50:00,81.4,Warning,87.34,Pass,0.412,Grade C,Warning,E350,163.6,Pass,4,Pass,460.7,No,Pass,Warning
CHS-00086,35,2025-01-30 18:00:00,99.0,Pass,81.8,Fail,0.177,Grade A,Pass,HSLA-420,193.8,Pass,0,Pass,445.5,Yes,Fail,Fail
CHS-00086,36,2025-01-30 18:10:00,86.6,Pass,80.98,Fail,0.373,Grade B,Pass,IS2062-E250,119.7,Pass,2,Pass,542.6,No,Pass,Warning
CHS-00086,37,2025-01-30 18:20:00,85.5,Pass,84.46,Pass,0.351,Grade B,Pass,HSLA-340,194.5,Pass,2,Pass,508.7,No,Pass,Pass
CHS-00086,38,2025-01-30 18:30:00,95.6,Pass,83.93,Pass,0.365,Grade B,Pass,IS2062-E250,125.1,Pass,4,Pass,501.1,No,Pass,Pass
CHS-00086,39,2025-01-30 18:40:00,96.0,Pass,82.45,Warning,0.285,Grade B,Pass,IS2062-E250,121.4,Pass,11,Fail,495.8,No,Pass,Warning
CHS-00086,40,2025-01-30 18:50:00,83.5,Warning,87.08,Pass,0.138,Grade A,Pass,E350,170.2,Pass,3,Pass,407.0,Yes,Fail,Warning
CHS-00086,41,2025-01-30 19:00:00,98.7,Pass,88.07,Warning,0.224,Grade B,Pass,HSLA-420,217.9,Pass,0,Pass,506.0,No,Pass,Pass
CHS-00086,42,2025-01-30 19:10:00,94.4,Pass,85.04,Pass,0.304,Grade B,Pass,E350,169.0,Pass,0,Pass,435.7,Yes,Fail,Warning
CHS-00086,43,2025-01-30 19:20:00,95.8,Pass,85.9,Pass,0.268,Grade B,Pass,IS2062-E250,120.7,Pass,1,Pass,453.8,No,Pass,Pass
CHS-00086,44,2025-01-30 19:30:00,73.4,Fail,83.2,Pass,0.242,Grade B,Pass,IS2062-E250,140.9,Pass,4,Pass,503.3,No,Pass,Warning
CHS-00086,45,2025-01-30 19:40:00,94.8,Pass,84.2,Pass,0.461,Grade C,Warning,E350,157.9,Pass,4,Pass,532.9,No,Pass,Pass
CHS-00086,46,2025-01-30 19:50:00,89.9,Pass,89.0,Fail,0.059,Grade A,Pass,HSLA-420,209.5,Pass,0,Pass,515.4,No,Pass,Warning
CHS-00086,47,2025-01-30 20:00:00,91.6,Pass,85.47,Pass,0.395,Grade B,Pass,HSLA-340,170.3,Pass,2,Pass,428.4,No,Fail,Warning
CHS-00086,48,2025-01-30 20:10:00,87.7,Pass,85.64,Pass,0.27,Grade B,Pass,E350,167.1,Pass,7,Warning,500.4,No,Pass,Pass
CHS-00086,49,2025-01-30 20:20:00,79.3,Fail,85.45,Pass,0.361,Grade B,Pass,HSLA-420,206.9,Pass,12,Fail,494.9,No,Pass,Fail
CHS-00086,50,2025-01-30 20:30:00,92.1,Pass,80.44,Fail,0.687,Reject,Fail,IS2062-E250,142.6,Pass,2,Pass,543.8,No,Pass,Fail
CHS-00087,1,2025-01-30 20:40:00,92.5,Pass,87.3,Pass,0.282,Grade B,Pass,HSLA-420,213.1,Pass,3,Pass,466.0,No,Pass,Pass
CHS-00087,2,2025-01-30 20:50:00,90.7,Pass,86.61,Pass,0.651,Reject,Fail,E350,154.7,Pass,8,Warning,455.9,No,Pass,Warning
CHS-00087,3,2025-01-30 21:00:00,77.0,Fail,83.99,Pass,0.686,Reject,Fail,E350,161.7,Pass,1,Pass,505.6,No,Pass,Fail
CHS-00087,4,2025-01-30 21:10:00,78.7,Fail,86.84,Pass,0.414,Grade C,Warning,E350,157.1,Pass,7,Warning,493.4,No,Pass,Warning
CHS-00087,5,2025-01-30 21:20:00,87.0,Pass,81.62,Fail,0.134,Grade A,Pass,IS2062-E250,134.1,Pass,2,Pass,506.7,No,Pass,Warning
CHS-00087,6,2025-01-30 21:30:00,92.0,Pass,82.62,Warning,0.343,Grade B,Pass,HSLA-420,217.8,Pass,1,Pass,462.1,No,Pass,Pass
CHS-00087,7,2025-01-30 21:40:00,88.7,Pass,89.85,Fail,0.148,Grade A,Pass,E350,156.9,Pass,9,Fail,410.8,Yes,Fail,Fail
CHS-00087,8,2025-01-30 21:50:00,97.8,Pass,83.11,Pass,0.253,Grade B,Pass,E350,187.9,Pass,10,Fail,487.6,No,Pass,Warning
CHS-00087,9,2025-01-30 22:00:00,86.1,Pass,88.48,Warning,0.163,Grade A,Pass,HSLA-340,196.4,Pass,0,Pass,496.1,No,Pass,Pass
CHS-00087,10,2025-01-30 22:10:00,95.6,Pass,84.04,Pass,0.054,Grade A,Pass,HSLA-340,185.4,Pass,2,Pass,413.2,No,Fail,Warning
CHS-00087,11,2025-01-30 22:20:00,87.0,Pass,88.21,Warning,0.253,Grade B,Pass,HSLA-340,195.7,Pass,3,Pass,432.9,Yes,Fail,Warning
CHS-00087,12,2025-01-30 22:30:00,95.0,Pass,86.94,Pass,0.398,Grade B,Pass,E350,169.4,Pass,2,Pass,523.2,No,Pass,Pass
CHS-00087,13,2025-01-30 22:40:00,95.5,Pass,85.14,Pass,0.368,Grade B,Pass,E350,173.5,Pass,1,Pass,391.4,Yes,Fail,Warning
CHS-00087,14,2025-01-30 22:50:00,88.7,Pass,82.71,Warning,0.329,Grade B,Pass,HSLA-340,190.7,Pass,4,Pass,456.5,No,Pass,Pass
CHS-00087,15,2025-01-30 23:00:00,99.8,Pass,84.28,Pass,0.492,Grade C,Warning,IS2062-E250,119.6,Pass,3,Pass,387.3,No,Fail,Warning
CHS-00087,16,2025-01-30 23:10:00,81.7,Warning,82.71,Warning,0.315,Grade B,Pass,IS2062-E250,139.2,Pass,5,Pass,516.2,No,Pass,Warning
CHS-00087,17,2025-01-30 23:20:00,99.1,Pass,85.99,Pass,0.476,Grade C,Warning,E350,170.0,Pass,8,Warning,414.5,No,Fail,Warning
CHS-00087,18,2025-01-30 23:30:00,88.8,Pass,86.35,Pass,0.71,Reject,Fail,HSLA-340,175.9,Pass,1,Pass,540.8,No,Pass,Warning
CHS-00087,19,2025-01-30 23:40:00,91.8,Pass,85.22,Pass,0.615,Reject,Fail,HSLA-420,201.5,Pass,3,Pass,490.8,No,Pass,Warning
CHS-00087,20,2025-01-30 23:50:00,83.8,Warning,85.78,Pass,0.302,Grade B,Pass,IS2062-E250,150.8,Pass,2,Pass,513.2,No,Pass,Pass
CHS-00087,21,2025-01-31 00:00:00,77.3,Fail,83.97,Pass,0.369,Grade B,Pass,IS2062-E250,121.4,Pass,0,Pass,456.1,No,Pass,Warning
CHS-00087,22,2025-01-31 00:10:00,85.2,Pass,86.73,Pass,0.155,Grade A,Pass,HSLA-420,194.7,Pass,1,Pass,505.9,No,Pass,Pass
CHS-00087,23,2025-01-31 00:20:00,99.6,Pass,81.43,Fail,0.195,Grade A,Pass,IS2062-E250,158.3,Pass,3,Pass,549.1,No,Pass,Warning
CHS-00087,24,2025-01-31 00:30:00,90.5,Pass,89.49,Fail,0.058,Grade A,Pass,HSLA-420,196.0,Pass,7,Warning,460.1,No,Pass,Warning
CHS-00087,25,2025-01-31 00:40:00,95.2,Pass,83.96,Pass,0.739,Reject,Fail,E350,169.8,Pass,6,Warning,537.8,No,Pass,Warning
CHS-00087,26,2025-01-31 00:50:00,94.6,Pass,87.19,Pass,0.265,Grade B,Pass,HSLA-420,222.8,Pass,5,Pass,488.2,No,Pass,Pass
CHS-00087,27,2025-01-31 01:00:00,70.3,Fail,85.32,Pass,0.524,Grade C,Warning,E350,171.6,Pass,6,Warning,489.9,No,Pass,Warning
CHS-00087,28,2025-01-31 01:10:00,92.8,Pass,83.72,Pass,0.214,Grade B,Pass,IS2062-E250,158.0,Pass,3,Pass,541.7,No,Pass,Pass
CHS-00087,29,2025-01-31 01:20:00,86.9,Pass,89.31,Fail,0.054,Grade A,Pass,HSLA-420,212.7,Pass,0,Pass,464.9,No,Pass,Warning
CHS-00087,30,2025-01-31 01:30:00,72.5,Fail,86.75,Pass,0.131,Grade A,Pass,E350,165.6,Pass,0,Pass,536.1,No,Pass,Warning
CHS-00087,31,2025-01-31 01:40:00,84.4,Warning,83.08,Pass,0.153,Grade A,Pass,HSLA-420,192.9,Pass,1,Pass,462.1,No,Pass,Pass
CHS-00087,32,2025-01-31 01:50:00,72.5,Fail,85.72,Pass,0.199,Grade A,Pass,HSLA-420,206.8,Pass,5,Pass,502.4,No,Pass,Warning
CHS-00087,33,2025-01-31 02:00:00,71.5,Fail,86.36,Pass,0.063,Grade A,Pass,E350,169.9,Pass,3,Pass,542.2,No,Pass,Warning
CHS-00087,34,2025-01-31 02:10:00,94.0,Pass,83.5,Pass,0.274,Grade B,Pass,E350,179.7,Pass,12,Fail,496.8,No,Pass,Warning
CHS-00087,35,2025-01-31 02:20:00,99.3,Pass,86.72,Pass,0.349,Grade B,Pass,IS2062-E250,123.9,Pass,1,Pass,518.7,No,Pass,Pass
CHS-00087,36,2025-01-31 02:30:00,85.2,Pass,87.79,Warning,0.247,Grade B,Pass,HSLA-420,191.6,Pass,4,Pass,472.2,No,Pass,Pass
CHS-00087,37,2025-01-31 02:40:00,98.9,Pass,83.53,Pass,0.052,Grade A,Pass,IS2062-E250,123.2,Pass,0,Pass,543.0,No,Pass,Pass
CHS-00087,38,2025-01-31 02:50:00,93.0,Pass,86.21,Pass,0.372,Grade B,Pass,E350,184.6,Pass,7,Warning,491.8,No,Pass,Pass
CHS-00087,39,2025-01-31 03:00:00,99.9,Pass,83.22,Pass,0.052,Grade A,Pass,E350,176.5,Pass,5,Pass,462.5,No,Pass,Pass
CHS-00087,40,2025-01-31 03:10:00,81.8,Warning,83.25,Pass,0.674,Reject,Fail,HSLA-340,177.3,Pass,0,Pass,494.2,No,Pass,Warning
CHS-00087,41,2025-01-31 03:20:00,91.2,Pass,87.05,Pass,0.372,Grade B,Pass,HSLA-340,201.6,Pass,6,Warning,519.7,No,Pass,Pass
CHS-00087,42,2025-01-31 03:30:00,94.9,Pass,87.22,Pass,0.686,Reject,Fail,HSLA-420,224.2,Pass,5,Pass,531.3,No,Pass,Warning
CHS-00087,43,2025-01-31 03:40:00,88.3,Pass,80.57,Fail,0.521,Grade C,Warning,IS2062-E250,150.7,Pass,1,Pass,460.2,No,Pass,Warning
CHS-00087,44,2025-01-31 03:50:00,94.8,Pass,85.93,Pass,0.271,Grade B,Pass,HSLA-340,185.7,Pass,2,Pass,473.8,No,Pass,Pass
CHS-00087,45,2025-01-31 04:00:00,93.9,Pass,83.38,Pass,0.182,Grade A,Pass,E350,177.3,Pass,4,Pass,481.1,No,Pass,Pass
CHS-00087,46,2025-01-31 04:10:00,92.5,Pass,85.32,Pass,0.27,Grade B,Pass,HSLA-340,183.3,Pass,2,Pass,454.7,No,Pass,Pass
CHS-00087,47,2025-01-31 04:20:00,86.6,Pass,87.47,Pass,0.253,Grade B,Pass,E350,151.3,Pass,7,Warning,534.5,No,Pass,Pass
CHS-00087,48,2025-01-31 04:30:00,82.1,Warning,86.11,Pass,0.273,Grade B,Pass,HSLA-420,202.8,Pass,2,Pass,416.4,Yes,Fail,Warning
CHS-00087,49,2025-01-31 04:40:00,89.8,Pass,86.64,Pass,0.465,Grade C,Warning,IS2062-E250,151.9,Pass,4,Pass,525.4,No,Pass,Pass
CHS-00087,50,2025-01-31 04:50:00,91.1,Pass,82.04,Warning,0.145,Grade A,Pass,IS2062-E250,143.5,Pass,3,Pass,437.6,No,Fail,Warning
CHS-00088,1,2025-01-31 05:00:00,95.0,Pass,86.35,Pass,0.725,Reject,Fail,E350,155.9,Pass,4,Pass,454.8,No,Pass,Warning
CHS-00088,2,2025-01-31 05:10:00,92.6,Pass,87.2,Pass,0.181,Grade A,Pass,IS2062-E250,140.4,Pass,1,Pass,437.8,Yes,Fail,Warning
CHS-00088,3,2025-01-31 05:20:00,99.3,Pass,81.63,Fail,0.348,Grade B,Pass,E350,173.5,Pass,1,Pass,466.5,No,Pass,Warning
CHS-00088,4,2025-01-31 05:30:00,99.9,Pass,84.96,Pass,0.54,Grade C,Warning,IS2062-E250,120.8,Pass,9,Fail,474.2,No,Pass,Warning
CHS-00088,5,2025-01-31 05:40:00,86.5,Pass,83.89,Pass,0.25,Grade B,Pass,IS2062-E250,133.4,Pass,1,Pass,548.8,No,Pass,Pass
CHS-00088,6,2025-01-31 05:50:00,97.5,Pass,87.13,Pass,0.092,Grade A,Pass,HSLA-340,179.4,Pass,8,Warning,450.1,No,Pass,Pass
CHS-00088,7,2025-01-31 06:00:00,96.8,Pass,83.98,Pass,0.176,Grade A,Pass,IS2062-E250,156.7,Pass,3,Pass,496.6,No,Pass,Pass
CHS-00088,8,2025-01-31 06:10:00,98.8,Pass,83.17,Pass,0.086,Grade A,Pass,HSLA-420,223.0,Pass,0,Pass,426.5,Yes,Fail,Warning
CHS-00088,9,2025-01-31 06:20:00,89.5,Pass,88.07,Warning,0.176,Grade A,Pass,IS2062-E250,126.6,Pass,8,Warning,509.2,No,Pass,Warning
CHS-00088,10,2025-01-31 06:30:00,81.0,Warning,86.31,Pass,0.189,Grade A,Pass,E350,176.4,Pass,2,Pass,467.4,No,Pass,Pass
CHS-00088,11,2025-01-31 06:40:00,94.2,Pass,84.67,Pass,0.366,Grade B,Pass,IS2062-E250,150.7,Pass,0,Pass,514.5,No,Pass,Pass
CHS-00088,12,2025-01-31 06:50:00,96.6,Pass,82.21,Warning,0.374,Grade B,Pass,E350,157.5,Pass,3,Pass,477.5,No,Pass,Pass
CHS-00088,13,2025-01-31 07:00:00,83.6,Warning,85.83,Pass,0.52,Grade C,Warning,E350,169.6,Pass,3,Pass,465.5,No,Pass,Warning
CHS-00088,14,2025-01-31 07:10:00,88.3,Pass,82.25,Warning,0.256,Grade B,Pass,HSLA-340,184.6,Pass,1,Pass,499.9,No,Pass,Pass
CHS-00088,15,2025-01-31 07:20:00,86.1,Pass,84.82,Pass,0.353,Grade B,Pass,HSLA-340,208.7,Pass,0,Pass,452.4,No,Pass,Pass
CHS-00088,16,2025-01-31 07:30:00,88.5,Pass,81.48,Fail,0.164,Grade A,Pass,HSLA-340,210.0,Pass,2,Pass,543.9,No,Pass,Warning
CHS-00088,17,2025-01-31 07:40:00,85.8,Pass,87.14,Pass,0.466,Grade C,Warning,E350,176.4,Pass,0,Pass,441.4,No,Fail,Warning
CHS-00088,18,2025-01-31 07:50:00,84.6,Warning,87.61,Warning,0.153,Grade A,Pass,HSLA-420,205.0,Pass,4,Pass,515.9,No,Pass,Warning
CHS-00088,19,2025-01-31 08:00:00,98.5,Pass,83.01,Pass,0.355,Grade B,Pass,IS2062-E250,134.2,Pass,6,Warning,471.8,No,Pass,Pass
CHS-00088,20,2025-01-31 08:10:00,89.5,Pass,83.86,Pass,0.527,Grade C,Warning,HSLA-340,178.4,Pass,1,Pass,535.4,No,Pass,Pass
CHS-00088,21,2025-01-31 08:20:00,86.5,Pass,85.73,Pass,0.056,Grade A,Pass,HSLA-420,204.5,Pass,7,Warning,529.9,No,Pass,Pass
CHS-00088,22,2025-01-31 08:30:00,86.8,Pass,82.34,Warning,0.127,Grade A,Pass,HSLA-420,203.0,Pass,8,Warning,479.9,No,Pass,Warning
CHS-00088,23,2025-01-31 08:40:00,88.1,Pass,84.27,Pass,0.107,Grade A,Pass,E350,181.5,Pass,0,Pass,420.8,No,Fail,Warning
CHS-00088,24,2025-01-31 08:50:00,89.5,Pass,87.05,Pass,0.071,Grade A,Pass,E350,157.9,Pass,2,Pass,549.5,No,Pass,Pass
CHS-00088,25,2025-01-31 09:00:00,97.7,Pass,80.01,Fail,0.34,Grade B,Pass,IS2062-E250,153.2,Pass,2,Pass,547.6,No,Pass,Warning
CHS-00088,26,2025-01-31 09:10:00,85.6,Pass,82.29,Warning,0.262,Grade B,Pass,E350,152.0,Pass,0,Pass,515.1,No,Pass,Pass
CHS-00088,27,2025-01-31 09:20:00,89.4,Pass,84.07,Pass,0.084,Grade A,Pass,HSLA-420,216.0,Pass,12,Fail,531.6,No,Pass,Warning
CHS-00088,28,2025-01-31 09:30:00,96.6,Pass,83.84,Pass,0.189,Grade A,Pass,HSLA-420,188.4,Pass,6,Warning,485.8,No,Pass,Pass
CHS-00088,29,2025-01-31 09:40:00,81.5,Warning,84.53,Pass,0.228,Grade B,Pass,IS2062-E250,159.6,Pass,4,Pass,528.6,No,Pass,Pass
CHS-00088,30,2025-01-31 09:50:00,90.8,Pass,85.2,Pass,0.066,Grade A,Pass,E350,186.1,Pass,2,Pass,459.6,No,Pass,Pass
